rocstory,PersonX изменения ___ назад,"[""быть ​​стильным""]","[""современный""]","[""none""]",5.0,5
toloka_set,PersonX поругивает у PersonY,"[""провинился""]","[""злой""]","[""антипатия""]",,
toloka_set,PersonX попадал внутрь домика,"[""любопытство""]","[""восторг""]","[""none""]",,
rocstory,PersonX идет охота,"[""релаксация""]","[""счастливый""]","[""none""]",5.0,5.0
rocstory,PersonX принимает ___ до гавайев,"[""чтобы удивить свою жену""]","[""радостная""]","[""счастливый""]",5.0,5.0
rocstory,PersonX становится обеспокоенным,"[""none""]","[""напугана""]","[""none""]",,1.0
toloka_set,PersonX отходит в сторону,"[""избежать""]","[""рассерженный""]","[""грустный, обиженный""]",,
toloka_set,PersonX учит человека,"[""передать знания""]","[""none""]","[""благодарный""]",,
rocstory,PersonX часы пристально,"[""чтобы увидеть что-то""]","[""сообщил""]","[""none""]",3.0,4.0
toloka_set,PersonX говорил одно а сделал другое,"[""благодарен""]","[""хорошо""]","[""удивленный""]",,
rocstory,PersonX оставляет чаевые,"[""чтобы показать признательность""]","[""как порядочный человек""]","[""благодарен"", ""оценил""]",3.0,5.0
toloka_set,PersonX не очень рада,"[""узнать что-то плохое""]","[""расстроена""]","[""none""]",,
toloka_set,PersonX узнает о тайне,"[""любопытство""]","[""none""]","[""none""]",,
toloka_set,PersonX приглашает PersonY на обед,"[""none""]","[""нравится ""]","[""радостный""]",,
rocstory,PersonX учитель заменить,"[""чтобы быть рядом с детьми"", ""чтобы помочь детям образование""]","[""удовлетворен"", ""вдохновленный""]","[""мотивированный"", ""заинтересованы"", ""любовался""]",5.0,5.0
rocstory,PersonX работает на низком уровне,"[""none""]","[""дешево"", ""расстройство""]","[""none""]",,2.0
rocstory,PersonX просматривает интернет,"[""чтобы узнать информацию""]","[""заинтересованы""]","[""none""]",5.0,4.0
toloka_set,PersonX прячется в недрах,"[""спрятаться""]","[""none""]","[""none""]",,
rocstory,PersonX фиксирует кондиционер,"[""чтобы использовать его""]","[""холодно""]","[""none""]",5.0,5.0
rocstory,PersonX ходит в школу каждый день,"[""чтобы получить образование""]","[""гордый""]","[""гордый""]",4.0,5
rocstory,PersonX покупает гитару,"[""играть на инструменте""]","[""счастливый""]","[""none""]",5.0,5.0
toloka_set,PersonX поправляет свою PersonY,"[""произвести""]","[""больно""]","[""грустный""]",,
rocstory,PersonX играет вместе ___,"[""чтобы провести время вместе""]","[""развлекаться"", ""счастливым""]","[""none""]",5.0,5.0
rocstory,PersonX встречает кого-либо,"[""чтобы узнать людей""]","[""общительный""]","[""общительный""]",5.0,5.0
toloka_set,PersonX прекратил существование,"[""none""]","[""none""]","[""грустный""]",,
rocstory,PersonX прыгает вправо,"[""идти вправо""]","[""усталый""]","[""none""]",3.0,3.0
rocstory,PersonX получает повышение,"[""чтобы заработать больше""]","[""выполнено"", ""счастливый""]","[""none""]",3.0,4.0
toloka_set,PersonX возвращается в полк,"[""скрывать""]","[""грустный""]","[""скучающий""]",,
rocstory,PersonX выглядит брутто,"[""none""]","[""отвращение"", ""смущенный"", ""стыдно""]","[""none""]",,3.0
rocstory,PersonX начинает беспокоиться,"[""none""]","[""осторожный"", ""беспокойство"", ""нервная""]","[""нервный"", ""бояться""]",,2
rocstory,PersonX сообщения ___ в социальной медиа,"[""показать"", ""для обновления друзей и семьи"", ""показать свою точку зрения""]","[""гордый"", ""нервная""]","[""неуклюжий"", ""порадовал""]",4.0,3.0
toloka_set,PersonX встает на сторону,"[""заниматься""]","[""сильный""]","[""грустный""]",,
rocstory,PersonX ест вкусную пищу,"[""чтобы насладиться едой""]","[""более полное""]","[""none""]",5.0,5.0
toloka_set,PersonX расстается с PersonY,"[""стать свободным, устать, разочароваться""]","[""грустный""]","[""грустный""]",,
rocstory,PersonX наливает кофе,"[""чтобы удивить свою жену"", ""служить своим друзьям""]","[""восторженный""]","[""счастливый"", ""наслаждаться""]",4.0,4.0
rocstory,PersonX уходит в игре,"[""прекратить играть""]","[""довольный""]","[""отключен""]",3.0,3.0
toloka_set,PersonX имеет вид,"[""помогать""]","[""хорошо""]","[""благодарный""]",,
rocstory,PersonX устанавливает мою тревогу,"[""мне проснуться вовремя""]","[""дружелюбный""]","[""сонный""]",5.0,5.0
toloka_set,PersonX ввела систему,"[""упорядочить""]","[""доволен""]","[""none""]",,
rocstory,PersonX получает шок,"[""none""]","[""ошеломлен""]","[""none""]",,2
rocstory,PersonX играет в течение часа,"[""быть веселым""]","[""счастливый""]","[""none""]",5.0,5.0
rocstory,PersonX прогулки в парке,"[""расслабиться""]","[""спокойный"", ""счастливый"", ""расслабились""]","[""none""]",4.0,4.0
rocstory,PersonX видит кошку,"[""none""]","[""счастливый""]","[""none""]",,4.0
rocstory,PersonX играет розыгрыши,"[""поразвлечься"", ""обмануть кого-то""]","[""как шутник"", ""бодрые""]","[""смущенный""]",4.0,3.0
rocstory,PersonX получает стакан воды,"[""служить своей матери"", ""соблюдать его просьбу матери""]","[""ответственный и ласковая""]","[""счастливый""]",5.0,5.0
rocstory,PersonX хочет новую пару обуви,"[""приобрести новую обувь""]","[""рад, что они получили новые туфли""]","[""none""]",5.0,5.0
toloka_set,PersonX стоит на пороге,"[""чувствовать""]","[""совестно""]","[""довольный""]",,
rocstory,PersonX принимает ___ от бездорожью,"[""чтобы ездить"", ""видеть его""]","[""большой"", ""возбуждаются"", ""любопытный""]","[""гордый""]",5.0,5.0
rocstory,PersonX начинает драку,"[""чтобы выразить свой гнев""]","[""контроль над чем-то""]","[""плохо для того, чтобы иметь дело с ним""]",1.0,1.0
rocstory,PersonX слышит новости,"[""none""]","[""сообщил"", ""заинтригован"", ""знают""]","[""none""]",,3.0
rocstory,PersonX принимает ___ в лас-вегас,"[""чтобы показать кому-то время хорошо""]","[""в восторге""]","[""в восторге""]",5.0,5
rocstory,PersonX едет домой с работы,"[""идти домой""]","[""счастливый, теплый, удобный""]","[""none""]",5.0,5
rocstory,PersonX ставит его в коробку,"[""чтобы держать его в безопасности""]","[""лучше, что это безопасно""]","[""none""]",3.0,3.0
toloka_set,PersonX женился на дочке,"[""none""]","[""none""]","[""интерес""]",,
rocstory,PersonX ест хлопья вместо,"[""есть что-то еще""]","[""полный""]","[""none""]",3.0,4.0
toloka_set,PersonX находится на вышке,"[""чувствовать""]","[""довольный""]","[""довольный""]",,
rocstory,PersonX хочет пойти в колледж,"[""none""]","[""амбициозный"", ""надежда""]","[""none""]",,3.0
rocstory,PersonX быстро нашел ___,"[""чтобы сделать карьеру""]","[""довольный""]","[""none""]",5.0,5.0
toloka_set,PersonX заставило меня,"[""чувствовать""]","[""облегчение""]","[""удивленный""]",,
toloka_set,PersonX напоминает планы,"[""выглядеть""]","[""смущенный""]","[""грустный""]",,
rocstory,PersonX расслабляет и смотреть,"[""развлекаться"", ""отдых""]","[""освобожден"", ""заинтересован"", ""удобный""]","[""none""]",4.0,4.0
rocstory,PersonX вносит изменения,"[""чтобы улучшить свою жизнь""]","[""определяется""]","[""none""]",5.0,5.0
rocstory,PersonX получает ___ назад,"[""none""]","[""благодарный""]","[""none""]",,5.0
rocstory,PersonX приглашает ___ на ужин,"[""чтобы провести время с кем-то""]","[""щедрый""]","[""в розыске""]",4.0,4
rocstory,PersonX получает билет,"[""пойти на концерт""]","[""в восторге""]","[""в восторге""]",5.0,5.0
rocstory,PersonX чувствует себя плохо,"[""none""]","[""грустный"", ""больной""]","[""none""]",,1.0
rocstory,PersonX не хочет идти,"[""чтобы остаться дома и отдыха""]","[""лучше потому что она устала""]","[""none""]",3.0,5.0
rocstory,PersonX видит игры в бейсбол,"[""смотреть спорт"", ""смотреть игру""]","[""развлекаться"", ""возбуждаются""]","[""none""]",5.0,3.0
rocstory,PersonX танцы всю ночь,"[""чтобы получать удовольствие"", ""наслаждаться музыкой""]","[""приподнятое"", ""счастливый"", ""творческий""]","[""none""]",4.0,4.0
toloka_set,PersonX подбирает одежду для выхода,"[""none""]","[""радость""]","[""восхищение""]",,
rocstory,PersonX очень голодный один день,"[""none""]","[""грустный""]","[""none""]",,1.0
toloka_set,PersonX привыкает к PersonY,"[""интерес""]","[""none""]","[""none""]",,
rocstory,PersonX предлагает ___ работу,"[""иметь другой работник по команде""]","[""удовлетворен"", ""оптимизм""]","[""благодарен"", ""возбуждаться""]",4.0,5.0
rocstory,PersonX теряет ___ зуб,"[""none""]","[""смущенный""]","[""none""]",,2.0
rocstory,PersonX играет ___ вместе,"[""чтобы получать удовольствие"", ""подружиться""]","[""включен"", ""счастливый"", ""дружественный""]","[""счастливый"", ""дружественный""]",3.0,3
rocstory,PersonX ожидает ребенка,"[""быть ​​родителем""]","[""возбужденное"", ""нервная""]","[""возбужденный"", ""нервный""]",4.0,4.0
rocstory,PersonX использует ___ в классе,"[""пройти класс"", ""испражняться""]","[""освобожден"", ""гордый""]","[""none""]",3.0,3.0
toloka_set,PersonX вошли в книгу,"[""none""]","[""недовольный""]","[""радостный""]",,
rocstory,PersonX делает это безопасно,"[""быть ​​осторожным"", ""быть безопасным""]","[""безопасный"", ""утешал""]","[""none""]",4.0,4.0
toloka_set,PersonX услышал очередь,"[""помогать""]","[""хорошо""]","[""благодарный""]",,
rocstory,PersonX обращает внимание,"[""учиться"", ""быть почтительным""]","[""заинтересованы""]","[""none""]",5.0,5.0
rocstory,PersonX принимает таблетки,"[""чувствовать себя лучше""]","[""хорошо, здоров""]","[""none""]",5.0,4
rocstory,PersonX никогда не чистили,"[""лениться""]","[""брутто"", ""грязный""]","[""none""]",2.0,1
toloka_set,PersonX занимается нефтью,"[""выглядеть""]","[""грустный""]","[""счастливый""]",,
rocstory,PersonX владеет небольшим бизнесом,"[""зарабатывать деньги""]","[""выполнено""]","[""none""]",5.0,5
rocstory,PersonX выигрывает золотую рыбку,"[""домашнее животное""]","[""счастливый""]","[""none""]",5.0,5
rocstory,PersonX получает награду,"[""none""]","[""гордый""]","[""none""]",,5.0
rocstory,PersonX чувствует себя голодным,"[""none""]","[""неудобный""]","[""none""]",,3.0
rocstory,PersonX берет поводок,"[""выгуливать собаку""]","[""счастливый""]","[""none""]",4.0,4
rocstory,PersonX нужны новые туфли,"[""выглядеть умным""]","[""позитивный""]","[""none""]",5.0,5.0
rocstory,PersonX делает правильную вещь,"[""быть ​​хорошим человеком""]","[""хорошо о своем решении"", ""хорошо о себе""]","[""гордый""]",5.0,5.0
rocstory,PersonX открывает сберегательный счет,"[""чтобы сохранить больше денег""]","[""богаче"", ""выполнено"", ""гордый""]","[""none""]",4.0,4.0
rocstory,PersonX диски ___ домой,"[""быть хорошим""]","[""полезный""]","[""счастливый""]",5.0,5.0
toloka_set,PersonX скрывает от мужа,"[""заниматься""]","[""подавленный""]","[""довольный""]",,
rocstory,PersonX дает ___ проблемы,"[""создать недовольный"", ""запугивать кого-то""]","[""отомстил"", ""сердитый""]","[""неудобным"", ""грустный"", ""сумасшедший""]",1.0,1.0
rocstory,PersonX называет авто клуб,"[""чтобы получить помощь в их машине"", ""чтобы вернуться на дороге""]","[""облегчение их автомобиль будет исправлена"", ""желая получить перемещение""]","[""none""]",2.0,3
rocstory,PersonX издает звук,"[""чтобы предупредить кого-то"", ""очистить свое горло""]","[""коммуникативный""]","[""предупредил"", ""любопытный""]",4.0,4.0
rocstory,PersonX играет ___ профессионально,"[""быть хорошим""]","[""удовлетворен"", ""счастливый""]","[""none""]",5.0,5
toloka_set,PersonX чувствовал боль,"[""none""]","[""none""]","[""сочувствие""]",,
rocstory,PersonX выглядит великолепно,"[""можно восхищаться"", ""чтобы чувствовать себя лучше""]","[""счастливый""]","[""none""]",4.0,5.0
rocstory,PersonX хочет кофе,"[""кофеин подталкивание""]","[""под напряжением""]","[""none""]",3.0,4.0
rocstory,PersonX гуляет в парке,"[""чтобы прогуляться""]","[""успокоительное""]","[""none""]",5.0,5.0
rocstory,PersonX изнашивается,"[""none""]","[""наезжать""]","[""none""]",,2
rocstory,PersonX хочет купить автомобиль,"[""none""]","[""возбуждаться"", ""счастливым""]","[""none""]",,5.0
rocstory,PersonX бросает его на пол,"[""чтобы избавиться от объекта"", ""чтобы выразить гнев или разочарование""]","[""безумный"", ""ярость""]","[""none""]",1.0,1.0
toloka_set,PersonX остается в кабинете,"[""закончить работу""]","[""озабоченный""]","[""сочувственно""]",,
toloka_set,PersonX приходится практиковаться с PersonY,"[""быть в курсе""]","[""смущенный""]","[""облегчение""]",,
rocstory,PersonX чувствует себя очень повезло,"[""none""]","[""везучий""]","[""none""]",,4.0
rocstory,PersonX пытается заснуть,"[""хороший ночной сон""]","[""устал"", ""хорошо отдохнул""]","[""none""]",3.0,3
rocstory,PersonX собирается продуктовых магазинов,"[""готовить""]","[""в восторге""]","[""none""]",5.0,5.0
rocstory,PersonX есть пицца партии,"[""съесть пищу и праздновать с друзьями""]","[""счастливый"", ""голодный"", ""щедрый""]","[""благодарен"", ""счастливый"", ""возбуждаться""]",5.0,5.0
rocstory,PersonX сдувается,"[""none""]","[""пораженный""]","[""none""]",,5.0
rocstory,не PersonX больше не боится,"[""чтобы преодолеть страх""]","[""гордый""]","[""none""]",5.0,5.0
rocstory,PersonX начинает читать,"[""чтобы начать свой доклад книги""]","[""апатичный после прочтения двух страниц""]","[""none""]",4.0,2.0
toloka_set,PersonX Мэри пытается,"[""чувствовать""]","[""хорошо""]","[""удивленный""]",,
rocstory,PersonX нужно купить новый,"[""чтобы получить что-то""]","[""в восторге""]","[""none""]",3.0,3.0
rocstory,PersonX потерял мяч,"[""чтобы сделать цель"", ""набрать очки""]","[""возбуждается"", ""надежда"", ""гордый""]","[""надежда"", ""возбуждается"", ""бдительный""]",5.0,5.0
rocstory,PersonX выигрывает несколько наград,"[""none""]","[""отлично подходит для победы""]","[""печально они не выиграли""]",,5.0
rocstory,PersonX исследования науки,"[""учиться"", ""стать ученым""]","[""умный"", ""умный"", ""готов""]","[""none""]",5.0,5.0
rocstory,PersonX нажимает кнопку повтора,"[""чтобы больше отдыхать"", ""задержки""]","[""расслабился""]","[""none""]",3.0,3.0
rocstory,PersonX получает ___ от друга,"[""none""]","[""содержание""]","[""none""]",,3.0
rocstory,PersonX получает прямой а ""с,"[""получить хорошие оценки""]","[""счастливый"", ""гордый""]","[""none""]",5.0,5
rocstory,PersonX въезжает в зоомагазине,"[""компаньон""]","[""счастливый""]","[""none""]",5.0,5.0
toloka_set,PersonX гуляет в парке,"[""веселиться""]","[""усталый""]","[""довольный""]",,
rocstory,PersonX приглашает друзей на,"[""быть ​​общительным""]","[""счастливый""]","[""счастливый""]",5.0,5.0
rocstory,PersonX диски на дороге,"[""чтобы попасть куда-нибудь""]","[""удовлетворен"", ""спокойствие""]","[""none""]",3.0,3.0
toloka_set,PersonX открыл фонд,"[""помогать""]","[""хорошо""]","[""довольный""]",,
rocstory,PersonX заказов что-то,"[""чтобы он""]","[""в восторге""]","[""none""]",3.0,5
rocstory,PersonX решает попробовать его,"[""чтобы узнать что-то новое"", ""другой опыт""]","[""содержание"", ""удовлетворен""]","[""none""]",5.0,5.0
toloka_set,PersonX совершил чуда,"[""помочь""]","[""счастье""]","[""радость""]",,
rocstory,PersonX рассказывает ___ истории,"[""развлекать их""]","[""как он вносит позитивный вклад в их""]","[""покорены сказками""]",4.0,4.0
toloka_set,PersonX побежал на крышу,"[""загарать""]","[""счастливый""]","[""none""]",,
rocstory,PersonX посещает пляж,"[""чтобы весело провести время"", ""быть на воде"", ""расслабиться""]","[""расслабились"", ""загорелые""]","[""none""]",5.0,5.0
rocstory,PersonX выглядит все вокруг,"[""чтобы чувствовать себя в безопасности""]","[""нервная""]","[""none""]",1.0,1.0
rocstory,PersonX дает ___ конфету,"[""быть хорошим""]","[""дает""]","[""благодарен""]",5.0,5.0
rocstory,PersonX идет на прогулку по пляжу,"[""чтобы увидеть закат""]","[""спокойствие""]","[""none""]",5.0,5
toloka_set,PersonX поджигает PersonY,"[""none""]","[""боль""]","[""удивленный""]",,
rocstory,PersonX является отличным игроком в бейсбол,"[""быть ​​лучшим"", ""выиграть"", ""быть сильным""]","[""счастливый"", ""приподнятое"", ""замечательно""]","[""none""]",5.0,5.0
rocstory,PersonX берет такси,"[""чтобы пойти куда-нибудь""]","[""как он получает, где он должен идти""]","[""none""]",4.0,4.0
rocstory,PersonX будет сделано,"[""быть законченным""]","[""это наконец-то закончилось""]","[""none""]",4.0,4.0
rocstory,PersonX случайно положил ___,"[""none""]","[""расстроить с собой"", ""извините""]","[""none""]",,2.0
rocstory,PersonX позволяет ___ с предупреждением,"[""быть ​​милостивым""]","[""большой""]","[""стыдно""]",5.0,1.0
rocstory,PersonX выигрывает шоу талантов,"[""быть лучшим""]","[""гордый""]","[""гордый""]",4.0,5.0
rocstory,PersonX забывает надеть солнцезащитный крем,"[""none""]","[""загорелый""]","[""none""]",,1.0
rocstory,PersonX хочет получить собаку,"[""владеть домашним животным""]","[""возбуждаться"", ""беспокойство""]","[""none""]",5.0,4.0
rocstory,PersonX строит снеговика,"[""веселиться""]","[""хороший счастливым""]","[""none""]",5.0,5.0
rocstory,PersonX недавно закончил,"[""чтобы получить работу"", ""выйти из школы""]","[""готов к работе"", ""умный"", ""способный""]","[""гордиться своим ребенком"", ""хотят нанять""]",5.0,5.0
rocstory,PersonX становится страшно,"[""none""]","[""ужасный"", ""измученный""]","[""извиняюсь""]",,2.0
rocstory,PersonX очень поздно для работы,"[""none""]","[""озабоченный"", ""несчастный"", ""панический""]","[""none""]",,1.0
toloka_set,PersonX знали все,"[""известность""]","[""none""]","[""нравится, поклонение""]",,
rocstory,PersonX носит ___ гордо,"[""чтобы показать его""]","[""как это отражение его""]","[""в восхищении от него""]",4.0,4.0
rocstory,PersonX упражнения каждый день,"[""чтобы оставаться здоровым"", ""быть в форме""]","[""устал"", ""под напряжением""]","[""none""]",5.0,5
rocstory,PersonX любит пиццу,"[""none""]","[""счастливый""]","[""none""]",,5.0
rocstory,PersonX достигает пика,"[""залезть что-то"", ""для достижения цели""]","[""способны"", ""сильный"", ""трудолюбивый""]","[""none""]",4.0,4
rocstory,PersonX теряет деньги,"[""держать пари""]","[""победил""]","[""none""]",2.0,2.0
toloka_set,PersonX готовил PersonY,"[""накормить""]","[""заботливый""]","[""none""]",,
toloka_set,PersonX откручивает PersonY,"[""нужно освободить""]","[""none""]","[""none""]",,
rocstory,PersonX выгружает продукты,"[""положить еду прочь""]","[""как она сделала большую работу"", ""голодный""]","[""none""]",4.0,4.0
rocstory,PersonX чувствует горький,"[""none""]","[""ностальгический""]","[""none""]",,3.0
rocstory,PersonX покидает офис,"[""идти домой""]","[""счастливый""]","[""none""]",5.0,5.0
rocstory,PersonX делает несколько тостов,"[""чтобы съесть завтрак""]","[""голодный"", ""хотят""]","[""none""]",5.0,5.0
toloka_set,PersonX положила глаз,"[""чувствовать""]","[""none""]","[""грустный""]",,
rocstory,PersonX болит ___ плохо,"[""none""]","[""какой ужас""]","[""используемый""]",5.0,1
toloka_set,PersonX основывается на теории,"[""анализ""]","[""прагматичный""]","[""уверенность""]",,
toloka_set,PersonX зависит от пособия,"[""none""]","[""не уверенный, расстроенный, слабый""]","[""осуждать, сочувствовать""]",,
rocstory,PersonX принимает ___ до пляжа,"[""чтобы быть на пляже""]","[""горячий"", ""развлекали"", ""выполнил""]","[""горячий"", ""развлекали"", ""выполнил""]",5.0,5.0
rocstory,PersonX получает право,"[""чтобы правильно сделать что-то""]","[""в восторге""]","[""none""]",5.0,5.0
rocstory,PersonX получает сожжены,"[""none""]","[""расстроен из-за боли""]","[""none""]",,1.0
rocstory,PersonX возвращает ___,"[""счастливый""]","[""счастливый""]","[""радость""]",5.0,5.0
rocstory,PersonX ест сладости,"[""чтобы исполнить свою жажду""]","[""хороший""]","[""none""]",5.0,5.0
rocstory,PersonX не уйдет,"[""продолжать встречаться с его подружкой""]","[""настойчивый""]","[""раздражал""]",1.0,1.0
rocstory,PersonX принимает кошку,"[""чтобы иметь обниматься приятеля на ночь""]","[""счастливый""]","[""none""]",5.0,5.0
toloka_set,PersonX интересуется у супруги,"[""узнать""]","[""интерес, сочувствие""]","[""none""]",,
rocstory,PersonX начинает чихать,"[""none""]","[""больной"", ""хриплый""]","[""none""]",,2
rocstory,PersonX любит сыр,"[""none""]","[""сырный""]","[""none""]",,5.0
rocstory,PersonX изменения ___ навсегда,"[""чтобы иметь лучшую жизнь"", ""чтобы помочь людям""]","[""счастливый"", ""гордый"", ""полезно""]","[""благодарен"", ""счастливый""]",4.0,5.0
rocstory,PersonX всегда дразнили,"[""чтобы попасть на нервы другого человека""]","[""развлекался""]","[""раздражал""]",1.0,1.0
rocstory,PersonX сидит за столом,"[""использовать таблицу""]","[""удобный""]","[""none""]",3.0,3.0
rocstory,PersonX учится на фортепиано,"[""чтобы получить новый навык""]","[""умный"", ""талантливый"", ""разочарование""]","[""none""]",4.0,4.0
rocstory,PersonX занимает неделю,"[""не спешить"", ""занять свое время""]","[""спокойный"", ""собраны"", ""удобный""]","[""нетерпеливый"", ""забытый"", ""раздражал""]",3.0,2.0
rocstory,PersonX часы фейерверк,"[""праздновать""]","[""вдохновило""]","[""вдохновило""]",4.0,5.0
rocstory,PersonX ставит ___ на полке,"[""организовать свою комнату""]","[""довольный""]","[""none""]",5.0,5
toloka_set,PersonX смотрит на PersonY,"[""привлечь""]","[""довольный""]","[""скучающий""]",,
rocstory,PersonX берет собаку снаружи,"[""собака, чтобы получить упражнение""]","[""как хороший домашнее животное владелец""]","[""none""]",5.0,5.0
rocstory,PersonX рассказывает страшные истории,"[""чтобы испугать детей""]","[""напугана""]","[""напугали""]",5.0,5.0
rocstory,PersonX получает ___ от школы,"[""отдохнуть"", ""отдых""]","[""расслабился, счастливый"", ""устал""]","[""none""]",5.0,5.0
rocstory,PersonX решает пойти на поездку,"[""выйти""]","[""удовольствие""]","[""none""]",5.0,5.0
toloka_set,PersonX вел линию,"[""помогать""]","[""довольный""]","[""довольный""]",,
rocstory,PersonX попадает мяч,"[""чтобы играть в игру""]","[""возбуждаться"", ""развлекался""]","[""none""]",5.0,5.0
rocstory,PersonX слепнет,"[""none""]","[""напугана""]","[""none""]",,1.0
toloka_set,PersonX зашел в комнату,"[""none""]","[""смотрит""]","[""none""]",,
toloka_set,PersonX зависит от связей,"[""неуверенность""]","[""неловкость""]","[""презрение""]",,
toloka_set,PersonX простил вас,"[""отвязаться""]","[""none""]","[""одобрение""]",,
toloka_set,PersonX идет на помощь,"[""сочувствие""]","[""удовлетворение""]","[""none""]",,
rocstory,PersonX спит прямо,"[""быть здоровым""]","[""освежил""]","[""none""]",4.0,4
rocstory,PersonX встречает ___ у дверей,"[""приветствовать его""]","[""рад иметь его домой""]","[""счастливый""]",4.0,4.0
rocstory,PersonX принимает ___ вместе,"[""компания""]","[""хороший""]","[""счастливый""]",4.0,4.0
rocstory,PersonX отвергается,"[""none""]","[""удрученный""]","[""none""]",,1.0
rocstory,PersonX дает боб ___,"[""чтобы помочь бобу""]","[""счастливый""]","[""благодарен""]",4.0,4
rocstory,PersonX звонит домой,"[""комфорт"", ""информация""]","[""утешил"", ""любил""]","[""любя"", ""обеспокоен""]",5.0,4.0
rocstory,PersonX делает тако на обед,"[""есть мексиканская пища""]","[""довольный""]","[""none""]",5.0,5.0
rocstory,PersonX видит ___ первым,"[""none""]","[""любопытный"", ""возбуждаться""]","[""none""]",,3
toloka_set,PersonX пожелал удачи,"[""учить""]","[""грустный""]","[""грустный""]",,
toloka_set,PersonX ненавидит PersonY,"[""поссорится""]","[""обида""]","[""недоумение""]",,
rocstory,PersonX принимает тест ___,"[""преуспеть""]","[""ответственный""]","[""none""]",5.0,5
rocstory,PersonX диски ___ от дороги,"[""они хотят навредить человеку у""]","[""сердитый""]","[""напугана""]",1.0,1
toloka_set,PersonX одела PersonY,"[""принарядил""]","[""радость""]","[""none""]",,
rocstory,PersonX скоро начнется,"[""чтобы сделать хорошую речь""]","[""готовы""]","[""none""]",5.0,5.0
rocstory,PersonX имеет сердечный приступ,"[""none""]","[""напугана""]","[""none""]",,1
rocstory,PersonX исправления ___ легко,"[""чтобы исправить что-то быстро""]","[""определяется""]","[""none""]",5.0,5.0
toloka_set,PersonX подумал источника,"[""выглядеть""]","[""счастливый""]","[""грустный""]",,
rocstory,PersonX любит музыку,"[""услышать приятную музыку"", ""быть веселым""]","[""счастливый""]","[""счастливый""]",5.0,5.0
rocstory,PersonX делает ___ утром,"[""начать свой день прямо""]","[""как это поможет начать день""]","[""none""]",4.0,4.0
toloka_set,PersonX родила PersonY,"[""none""]","[""радость""]","[""счастье ""]",,
rocstory,PersonX диски быстро,"[""быть ​​быстрым"", ""сделать это""]","[""кинулись"", ""поторопился"", ""подчеркнул""]","[""none""]",3.0,2.0
rocstory,практика PersonX пения,"[""чтобы развлечь кого-то"", ""стать лучше""]","[""более опытный"", ""счастливый""]","[""высоко оценивает пение""]",5.0,5.0
toloka_set,PersonX приходит на причал,"[""рыбачить""]","[""расслабленный""]","[""none""]",,
rocstory,PersonX делает торт,"[""на десерт""]","[""выполнено""]","[""none""]",5.0,3.0
rocstory,PersonX пропускает автобус,"[""none""]","[""разочарование""]","[""none""]",,1.0
rocstory,PersonX узнает все,"[""чтобы изучить новый навык""]","[""концентрировали""]","[""none""]",4.0,4.0
toloka_set,PersonX появляется один,"[""сделать""]","[""хорошо""]","[""none""]",,
rocstory,PersonX также попросили ___,"[""знать что-то""]","[""сообщил"", ""скучно""]","[""рад помочь"", ""раздражал на вопрос""]",3.0,2.0
rocstory,PersonX съедает ___ счастливо,"[""наслаждаться едой""]","[""сытый""]","[""none""]",5.0,5
rocstory,PersonX играет в компьютерные игры,"[""веселиться""]","[""счастливый""]","[""счастливый""]",5.0,5.0
rocstory,PersonX находит письмо,"[""none""]","[""удивлен"", ""напоминает""]","[""none""]",,4.0
rocstory,PersonX начинает ходить,"[""осуществлять"", ""идти в парк""]","[""здоровый"", ""активный""]","[""none""]",5.0,5
toloka_set,PersonX собирал деньги,"[""помогать""]","[""грустный""]","[""облегчение""]",,
rocstory,PersonX едят обед,"[""чтобы чувствовать себя полным""]","[""довольный""]","[""none""]",5.0,5.0
rocstory,PersonX уезжает в колледж,"[""продолжить свое образование""]","[""в восторге""]","[""none""]",5.0,5
rocstory,PersonX становится тяжелым,"[""none""]","[""ужасный"", ""несчастный"", ""подавленный""]","[""none""]",,1.0
rocstory,PersonX головы обратно ___,"[""чтобы быть где-то еще""]","[""выполнено""]","[""none""]",3.0,3.0
rocstory,PersonX получает напиток,"[""чтобы утолить жажду""]","[""довольный""]","[""none""]",3.0,4.0
rocstory,PersonX пробирается обратно,"[""быть ​​осторожным"", ""во избежание неприятностей""]","[""нервная"", ""пугало"", ""содержание""]","[""none""]",3.0,2.0
rocstory,PersonX вкус странно,"[""none""]","[""как они должны принимать душ""]","[""грязный""]",,3.0
rocstory,PersonX хочет иметь партию,"[""чтобы сделать свой друг счастливым"", ""праздновать что-то""]","[""удовлетворен"", ""успешный""]","[""развлекаться"", ""счастливым""]",5.0,5
toloka_set,PersonX проходят в беседку,"[""пообщаться""]","[""удовольствие""]","[""радость""]",,
rocstory,PersonX никогда не слушал,"[""чтобы избежать его""]","[""прошу прощения за это""]","[""раздражал""]",4.0,2
rocstory,PersonX ест здоровым,"[""больше жизни"", ""изменение жизни""]","[""энергичный"", ""гордый""]","[""гордились лицо х""]",4.0,4.0
toloka_set,PersonX выбегает из кафе,"[""кушать""]","[""усталый""]","[""хорошо""]",,
rocstory,PersonX находит место,"[""none""]","[""сидеть""]","[""none""]",,5.0
rocstory,PersonX выбрасывает его,"[""чтобы избавиться от чего-то"", ""чистота""]","[""удовлетворение""]","[""none""]",3.0,4
rocstory,PersonX нажимает на педаль тормоза,"[""безопасно""]","[""огорчил""]","[""none""]",3.0,3.0
